keyword,title,description,link,pubDate,ad_score,side_score,failure_score,noise_score,final_score,is_ad
투잡 손해,투잡. 4대보험.,"투잡 준비중. 현 직장 - 근로계약서, 4대보험가입 새 직장 - 근로계약서 작성, 4대보험가입 4대보험 중 국민연금... 직장에서는 손해를 보는 부분인가요? 저를 채용하기 꺼려할까요? 안녕하세요. 청소년근로보호센터입니다. 우리나라는...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61004&docId=327610826&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,직장인 투잡으로 콘텐츠 제작은 현실적인가요?,"유튜브, 블로그, SNS 콘텐츠 제작을 통해 투잡을 하고 싶습니다. 본업과 병행하면서 수익화하기 위한 방법과... 있어도 손해보는게 전혀 없고 휴대폰으로 채굴하는 제2의 비트코인이라고 불리기 때문에 많은 사람들이...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40401&docId=481055467&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,6,3,0,9,False
투잡 손해,시간이 자주 바뀌는 알바 투잡방법,... 그런데 돈벌이가 안되니까 투잡을 뛰고싶은데 알바날짜가 겹칠까봐 아무것도 못하고있습니다. 혹시 방법이... 1원도 손해보지 않으려고 정말 꼼꼼히 따져보고 알아보고 신중히 시작한 일이구요 그러기에 어떠한 점이 걱정되시구...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=186368114&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,알바 1년 퇴직과 손해배상,"안녕하세요 카페에서 24.12.05일에 근로계약서를 작성후 근무하기 시작했고 (실제 근무 시작일 동일) 제가 투잡을... 이런 경우에 퇴직금괴 급여를 지급 못받는다거나, 저에게 손해배상을 청구할 수 있나요? 장은영 변호사 입니다...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60222&docId=490680144&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,투잡관련 질문 드립니다,... 투잡으루요 안녕하세요.투잡에 대해 고민되시는것 같아 도움드리려고 합니다. 투잡이면 남는시간에 일하면서... 예를 들어 100만원을 투자했는데 상황이 안좋아서 어째서 등등으로 내돈이 반토막나거나 손해볼일도 없고...,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080506&docId=408573079&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,2,5,False
투잡 손해,직장인투잡(타이핑알바 괜찮나요??),... 현재 자립도해야되고 기타일적인문제때문에 투잡을 뛰어야하는데 직장인투잡치니깐 이것저것 나오더라구요 근데... 너무 걱정 마시구 꾸준히 한다면 절대로 손해는 안보실꺼예요.. 초기비용 한번만 내면 평생부업하실 자격이...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=251127315&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,6,3,0,9,False
투잡 손해,파트타임 투잡에 대해,안녕하세요 알바 투잡에 대해 쉽게 알려주시면 감사하겠습니다 현재 호텔에서 알바 중입니다 8개월 정도 매주 3회... 손해볼 것 전혀 없습니다. 부자가 될 수 있는 마지막 기회입니다. 아무것도 하지않으면 아무일도...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=404042228&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,이렇게 투잡 가능할까요? 좀 봐주세요ㅠ ㅠ,"... 투잡은 퇴근후 이용, 대학생부업 공간 시간에 이용할수 있는 컴퓨터로 할수 있는 부업이랍니다. 온라인 재택아르바이트 10년차 언론매체 TV에도 방송된 안전한 회사이구요. 일을 하시면 지원금 제도가 잘 되어있어서. 내돈 손해볼일...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61303&docId=185182675&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,6,3,0,9,False
투잡 손해,재직중 투잡,지금 직장을 다니고 있는데 투잡으로 알바를 하고싶은데 원청징수를 떼면 문제가 되나요? 문제가 될시 어떨때... 손해볼 것 전혀 없습니다. 부자가 될 수 있는 마지막 기회입니다. 아무것도 하지않으면 아무일도 일어나지않습니다....,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=407005824&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,직장인 투잡 가능한가요?,... 시간이 많이 남아 투잡을 하고 싶은데.. 다른 회사 투잡이 가능한지 알고 싶습니다 직장은 중견기업이며 알바겸... 손해볼 것 전혀 없습니다. 부자가 될 수 있는 마지막 기회입니다. 아무것도 하지않으면 아무일도...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=405996530&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,직장인 투잡 4대보험,"... 금전적 손해보신 분들도 많다고 하더라구요. 이 일은 리스크 없이 안전한 일이라 더 믿음이 가고, 저는 이 일을 투잡으로 선택해서 정말 다행이라는 생각이 들어요^^ 직장과 병행해야하는데, 시간과 힘이드는 투잡말고 재택투잡으로...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=412638847&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,0,7,False
투잡 손해,공무원도가능한 투잡 할만한곳 있나요?,... 공무원도 가능한 투잡이나 부업거리있을까요? 하면안된다는거 알지만.. 생활이 빠듯해서요.. 안된다면... 돈이니 손해 볼일은 없고요 초기비용은 여러 유형이 있으니 부담 스럽지 않은 유형으로 하시다가 일이 능숙해지면 높은...,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81303&docId=387154100&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,6,6,0,12,False
투잡 손해,투잡질문합니다,... 4대보험가입되어있고 투잡하면 안된다고 계약서에 되어있던거같은데.. 주말 상하차하면 회사에서... ★ 타부업으로 손해보신분!! ★ 리스크없이 평생받는 고정수입 ★ 대한민국 최고혜택! ★ 스마트한 세상에서...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60805&docId=359181686&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,6,2,8,False
투잡 손해,직장인 투잡 가능 여부,공무원은 투잡안되는걸로 아는데 일반 공공기관 공기업도 마찬가지겠죠?? 직장인이면서 투잡 가능한 경우는... 손해볼 것 전혀 없습니다. 부자가 될 수 있는 마지막 기회입니다. 아무것도 하지않으면 아무일도 일어나지않습니다....,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110704&docId=404287102&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,투잡 하는것을 회사가 알까요?,... 하면서 투잡을 하고 있어요 4대보험은 안하고 알바시급으로 받고있어요 오늘 알바하는곳에서 일용근로계약서를... 저는 고수익자로 손해라고 생각도 했지만 회사 입장을 이해하고 존중하구요. 네임카드(닫혀있으면 V 누르면 열려요...,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7&docId=247682951&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,0,7,False
투잡 손해,투잡금지 회사 다니는 데 고민이 있네요,"... 저희 회사 내규에는 투잡을 금지하고 있습니다. 그런데 암웨이 제품이 좋다는 건 알고 있었기 때문에 구매해서... 혹시라도 실적이 없을때는 미실적지원금 최대 99만원까지 지급 되니, 꾸준히 내 두손 움직인다면 절대 손해 없는...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60801&docId=200657757&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,재택 근무 투잡,재택 근무 투잡 할거 뭐가 있나요 ??? 한달에 30만원이라도 벌어볼려고하는데 뭐 있나요 ? 안녕하세요!! 저도 투잡으로... 너무 걱정 마시구 꾸준히 한다면 절대로 손해는 안보실꺼예요.. 초기비용 한번만 내면 평생부업하실 자격이...,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=814&docId=251193645&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,8,3,0,11,False
투잡 손해,직장인 사대보험 투잡입니다,직장인 사대보험 근무중으로 사대보험 들어가는 곳으로 또 투잡을 할것 같은데 세금을 많이 뗀다고 해서요... 손해볼 것 전혀 없습니다. 부자가 될 수 있는 마지막 기회입니다. 아무것도 하지않으면 아무일도 일어나지않습니다....,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=406992949&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,투잡 실업급여,"... 일하면서 투잡으로 돈을 벌수있는일은 어떠세요? 저도 몇 날 며칠 직장을 찾아 고민하다가 만난곳인데, 지금 시대에 비대면으로 일할수 있는 곳을 찾았고 손해 안 보고 리스크도 없다고 해서.. 시작했는데 .. 진짜 돈이 되더라구요....",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080401&docId=400138719&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,아빠 회사 투잡 세금,"... 앞으오 투잡으로 편의점 주50시간 약 200만원정도 일할려고합니다 4대보험 가입된상태로 일하게될때 1.세금... 단, 회사 사업에 대한 비용 및 손해를 피하기 위해 적절한 노력을 기울여야 합니다. 3. 종합소득세는 따로 납부해야...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=441750935&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,알바 투잡,"제가 지금 버거킹 하고 있는데 다른 지점 버거킹으로 투잡 해도 되나요? 즉 하게 되면 ㅇㅇ점 버거킹이랑 ㅁㅁ점... 대기업에서 합법적으로 하는 사업이라서 손해 없이 할 수 있는 사업입니다. 회사원, 주부, 사업가 등 많은 분들이...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=407160510&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,투잡을 금지하는 회사는 인권을 침해하는데,"... 일단, 초등학교 사회교과서에 나와있는 헌법재판소의 설립목적과 기능부터 알아보시는 것이 좋을 듯합니다. 국가인권위원회로 가시고, 안되면 투잡을 부당하게 금지해서 손해를 입었다고 법원으로 가서 손해배상 청구하세요.",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60218&docId=471788922&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,편의점 알바 투잡,... 월급은 50만원을 예정입니다(알바처음) 그래서 그런데 제가 제 돈으로 컴퓨터를 맞추고 싶어서 투잡을 뛰려고... 가지고만 있어도 손해보는게 전혀 없고 휴대폰으로 채굴하는 제2의 비트코인이라고 불리기 때문에 많은...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=454430506&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,개시결정 후 신청전에 투잡했던 금액수령,개시결정 후 신청전에 투잡했던 금액을 아직 수령 안하고 있는데요 투잡하는곳은 믿고 수령은 언제든... 가지고만 있어도 손해보는게 전혀 없고 휴대폰으로 채굴하는 제2의 비트코인이라고 불리기 때문에 많은 사람들이...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60216&docId=420110488&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,웅진씽크빅 허위 계약 피해로 손해배상 청구 가능한가요?,... 사정으로 투잡을 하게 되었다는 얘기를 전달 받으며 관리는 본인(팀장)이 확실하게 해줄거라며 걱정하지 말라는... 해지와 손해배상 청구가 가능한지 알고 싶으신 것으로 이해합니다. 불안하고 허탈하셨을 마음에 깊이 공감합니다....,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60207&docId=492774386&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,투잡하려면,투잡을 하고싶은데 많이투잡하나요 회사랑알바 병행하고싶ㅇㄴ데 사대보험 둘안들면 되는거죠 투잡할시... 괜히 손해보는건 아닌지 피해만 보는건 아닌지 이것도 못하는건 아닌지 정말 걱정이 많았어요 하지만 매달 꼬박꼬박 나가는...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=252498698&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,프리랜서 투잡질문.,"... 프리랜서하시는분들은 투잡으로 무슨일을 하시나요? 안녕하세요~ 누구에게나 처음은 있고, 안해본 일에 두려움도... 참고로 동종업계 최고 수익금이랍니다 ^^ 제가 일해본 결과 절대 손해가 날수가 없는 구조더라구요 ^^ 평소 나에게...",https://kin.naver.com/qna/detail.naver?d1id=5&dirId=5030102&docId=345028948&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,2,5,False
투잡 손해,투잡 괜찮나요?,... 투잡 불법이라는 얘기가 있긴한데 괜찮을까요? 전국250여매장에서 평균약5만원에가치로사용할수있는... 가지고만 있어도 손해보는게 전혀 없고 휴대폰으로 채굴하는 제2의 비트코인이라고 불리기 때문에 많은 사람들이...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080401&docId=450641257&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,연애초보인데 일요일에 투잡하려고하는데,연애초보인데 일요일에 투잡하려고하는데 시간을어떻게 활용하나요? 안녕하세요.투잡에 대해 고민되시는것 같아... 예를 들어 100만원을 투자했는데 상황이 안좋아서 어째서 등등으로 내돈이 반토막나거나 손해볼일도 없고...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=409186161&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,0,7,False
투잡 손해,대형마트 1톤지입차 투잡,... 1톤 지입차 구입해서 대형마트에서 일하려고 하는데 돈이 되게 투잡을 하려는데 육체적으로 힘들지 않을까요?... 공거리(물건을 싣지 않고 운행하는거리) 이런 사항들 꼼곰이 확인하고 계약하세요 손해보고 그만두시는 경우가...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=249916706&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,재택근무 투잡 하려는데요,직장인인데 투잡을 찾고잇어요 대리운전 해봤는데 체력적으로 너무 힘들어서 재택근무 가능한 일을 찾아봅니다... 고민만 하다가는 손해본답니다. 안전한 회.사만 선택하신다면 살림에 경제적으로 큰 도움 될수있는 일이니 자세한 내용...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=326323681&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,0,7,False
투잡 손해,회사 겸업금지인데 투잡하면 법적인책임 져야하나요??,투잡하다 들키면 회사에 손해액을 줘야하나요?? 그렇게 해야 합니다. 회사가 손해배상을 청구 할겁니다,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60220&docId=462245600&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,4대보험직장 다니고 있는데요 투잡형식으로...,"... 돈이 급하신분들이나 투잡하시는분들중에 이런경우는 없나요? 돈이필요한데 거의다 4대보험들어가고... 실패해도 금전적인 손해가 없으면서 4개월뒤에 200만원 400만원 안정적으로 나오는 부업, 사업이 몇개나 있을까요?...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=420949731&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,6,0,10,False
투잡 손해,투잡중사고로산재신청,"투잡 중 배달일을 하다가 교통사고로 입원했습니다 제가 사고를 낸거고 12대 중과실에 들어갑니다 본직장은 제가... 이러한, 산재보험업무의 대리권은 노무사와 변호사만이 대리권이 있으며, 타 직군인 손해사정사... 등은 산재보험의...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60102&docId=420201810&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,종합소득세 신고 유형 없음 보험설계사 투잡,... 보험설계사 하면서 세금 없이 돈을 받으면서 투잡을 했어요 홈텍스에 유형은 없구요 간편장부대상자... 가지고만 있어도 손해보는게 전혀 없고 휴대폰으로 채굴하는 제2의 비트코인이라고 불리기 때문에 많은 사람들이...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40305&docId=420646305&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,개인사업자 투잡 국민연금,... 사실상 투잡으로 월150~160만원 정도를 받고있고 온라인쇼핑몰로는 초기투자비등으로 손해가 나서 거기서 메꾸는 실정입니다 순수익 말고 매출로따지면 한달간 80만원인데 국민연금 날라온 금액을 보니까 딱 순수익 상관없이 150...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=324088951&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,3,0,13,False
투잡 손해,퇴사후 투잡한거알게되면,"... 투잡사실을 알게되었을때 저에게 불이익이있을수있나요? 안녕하세요. 청소년근로보호센터입니다. 이중취업의 경우 불이익은 대부분 재직 중에 발생하는 사항이기는 하오나, 회사 내규 상 이직 후에도 적용되는 규칙상 손해배상...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60801&docId=396169541&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,근무시간 투잡에 관해서,... 근무시간 투잡에 대해 찾아보니 퇴근시간 후에 하는거면 상관이 없다고 그러는데 상사는 매일 근무시간마다... 예를 들어 100만원을 투자했는데 상황이 안좋아서 어째서 등등으로 내돈이 반토막나거나 손해볼일도 없고 투자금액도...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=408886251&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,0,7,False
투잡 손해,투잡알바질문이요!,"... 문제가 되진않겠죠?ㅜ 재택알바,주부부업/직장인투잡을 구하시는 분들에게 정말 추천해 드리고 싶은 일이예요^^ 초보,컴맹이신 분들도 시작하신다면 절대 손해볼 일 없답니다! 출퇴근 필요없고 본인이 하고 싶은 시간에 자유롭게 하고...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=202665892&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,6,3,4,5,False
투잡 손해,투잡이 가능한 직업....?,안정적인 직장+휴일마다짬짬이로 시가ㅏㄴ투자해서 만드는 게임어플로 수익 이렇게 투잡을뛰고싶엇는데...(ex)교사... 이 일의 장점은 일하시면서 절대 손해 볼 일이 없다는 겁니다. 실적이 없어도 기본으로 받을 수 있는 금액(30가지...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40405&docId=287629814&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,6,3,0,9,False
투잡 손해,투잡(근로소득+파트타임)시 발생될수 있는 문제점은?,... 위와 같이 투잡을 하게 되면 문제가 발생할수 있는게 뭐가 있나요? 투잡은 법적으로 불법이 아닌 합법입니다 단... 돈이니 손해 볼일은 없어요 초기비용은 여러 유형이 있으니 부담 스럽지 않은 유형으로 하시다가 일이 능숙해지면...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60222&docId=386040994&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,0,7,False
투잡 손해,직장생활을 하면서 개인사업도 투잡으로,직장생활을 하면서 개인사업도 투잡으로해야해서 개인사업자도 등록하는거는 가능한가요?? 이 경우 훅시 문제가 될 수... ★ 타부업으로 손해보신분!! ★ 리스크없이 평생받는 고정수입 ★ 대한민국 최고혜택! ★ 스마트한 세상에서...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40703&docId=360023555&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,0,7,False
투잡 손해,공무원 투잡 내공100,... 요즘은 인터넷으로 재택근무 또는 알바를 하면서 돈 버는 일이 가능해진 시대이기 때문에 저같이 투 잡거리를... 절대 손해 보는 일은 없습니다. 헬로우 드림에서 돈 버는 방법은 무궁무진하므로 실제 수익금 지급한 내역 등은...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40601&docId=210969971&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,6,3,0,9,False
투잡 손해,투잡으로 카드 설계사 하고 싶습니다.,직장에 다니고 있는데 투잡으로 카드 설계사를 해볼까 생각중입니다. 인터넷으로 보니까 5일에 한두번은 출근하고... 무슨일이든 손해 보지 않고 노력한 만큼 벌수 있다면 정말 좋은게 아닐까 싶네요.. 어떤일을 시작 해야겠다란 결심을...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40104&docId=148097859&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,보험설계사 투잡 질문드립니다.,... 가만히 생각해보니 지금 하는 영업에다 화재보험쪽으로 투잡으로 있으면 괜찮을것 같은 생각이 듭니다. 지금 하는... 특히 저희 대리점은 손해보험전회사(삼성화재부터 심지어 농협손보 까지 10개 전보험사를 다루고 재택설계사님의...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40103&docId=191154342&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,2,5,False
투잡 손해,배달대행 투잡 산재보험 관련 질문,"... 두어달 전부터 퇴근 후 투잡으로 배달대행 일을 하고 있는데요, 산재보험 가입이 가능하다고 들었습니다.... 그들때문에 주식에 투자하지 않아서 손해 본 사람들은 누가 보상해줄까요? 그저 남들말에 휘둘린 자신의 탓일...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100403&docId=375789278&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,2,5,False
투잡 손해,직장인 투잡 어떤게 있을까요?,... 끝나고 할만한 직장인 투잡 아이템 어떤게 있을까여? 자판기사업? 무인세탁소? 등등 알아봤는데 아직은 수익성이... 혹시나 손해를 볼까 걱정되시는분! 수익이 매일매일 적립되므로 걱정뚝! 공정거래위원회법인상호...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=175515037&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,0,7,False
투잡 손해,환경미화원 근무시간 및 투잡,"... 여기저기 투잡할것을 찾아보다가 인터넷홍보로 돈을 벌수 있다는것에 관심을 갖게 되었죠,, 첨엔 반신반의 하고 몇날몇일을 고민했죠,, 진짜 인터넷홍보로 돈을 벌수 있을까 하고요,, 고민끝에 어차피 손해볼것이 없으니까...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=611&docId=147177966&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,투잡시 산재처리후 요양(휴업)급여,"... 보상을 더 받을려면 가해자에게 손해배상청구를 해야 하는지...이 경우 같은 동료로써 껄그러움 ㅇ 이른바 투잡을 하는 경우, 대부분 낮은 수준의 임금을 받고 있기 때문에 여러 사업장에서 근무할 수 밖에 없고 그 중 하나의 직장에서...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100403&docId=262981275&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,직장인 투잡,"비정기적으로 할 수 있는 투잡을 알아보고 있습니다. (예: 단기알바 등) 출근이 필요한 업무는 주말에만 가능할 것... 실패해도 금전적인 손해가 없으면서, 4개월뒤에 200만원 400만원 안정적으로 나오는 부업, 사업이 몇개나 있을까요?...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=420806888&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,6,0,10,False
투잡 손해,보험회사원이 투잡이 가능한가요??,어느 한 보험회사원이 알바까지 투잡을 했는데 가능한가요?? 그리고 그 회사원이 알바를 하다 걸렸는데 어떻게 본사... 재택알바 하시려면 그게 가장 중요한 것 같아요 초보분들도 손해보지 않고 수익을 낼 수 있는 일인지! 제가...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=401030201&docId=184153160&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,6,3,0,9,False
투잡 손해,투잡해보신분들.,... 어린나이에 투잡하신분들 답변주세요 안녕하세요! 저는 7살과 5살 아이 키우면서 일하고 있는 평범한 주부예요... 망설이시는데요 손해 보시는 부분 전혀 없으시기 때문에 걱정 안 하셔도 되세요~ 회사 홈페이지에 보시면 지원팀에서...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=203346183&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,알바 투잡,... 그러면 투잡하는걸 원래 일하던 곳과 새로 일하게 될 곳에 눈치보여서 말 하기 좀 그런데 말을 꼭 해야하나요...?... 손해볼것도 없는데 접으셔도 상관없습니다. 여러분! 매달 생기는 생필품 소비 슬기롭게 하고 계신가요? 어떻게...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=433689653&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,투잡...,... 월급이 너무 적어서 투잡을 할까하고 생각중이에요.. 좋은 자리 없을까요... 투잡이라고 하여 개인적으로 컴퓨터에... 아직까지 우리나라에서 비지식인이 전자상거래를 하시면 손해보는게 많다는 생각이 됩니다. 누가 태클을 걸어와도...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=33948713&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,"투잡, 세금",... 간호조무사는 관계 없지만 대학병원 간호사라던지는 투잡 금지가 되어 있으므로 알리시면 사내 규정에 따라 처리될것 같습니다. 병원자체적으로 손해보는건 없습니다. 청년내일체움공제는 대상나이와 중소중견기업만 되신다면...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60804&docId=391234873&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,"투잡으로 쿠팡이츠 배달파트너, 쿠팡플렉스",투잡을 못하는 직업을 가지고 있는데 4대보험 이들어있어서 직장에 프리랜서로 시간날때마다 하려고합니다 와이프... 예를 들어 100만원을 투자했는데 상황이 안좋아서 어째서 등등으로 내돈이 반토막나거나 손해볼일도 없고...,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50404&docId=409248343&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,4,3,0,7,False
투잡 손해,직장인투잡으로 어떤 일이 괜찮을까요????,직장을 다니고 있는 한 사람으로서 요즘 다들 경기가 어렵다 보니 저도 투잡으로 뭐가 있을까 많이 알아 보게 되네요... 괜히 손해보는건 아닌지 피해만 보는건 아닌지 이것도 못하는건 아닌지 정말 걱정이 많았어요 하지만 매달 꼬박꼬박...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=252501362&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
투잡 손해,겸업금지 투잡금지일 경우 사대보험되는 투잡,"평일 5일 다니는 직장도 4대보험이고, 이번에 주말 2일 다니게 된 투잡직장도 4대보험 필수라고 합니다. 그런데... 손해볼 것 전혀 없습니다. 부자가 될 수 있는 마지막 기회입니다. 아무것도 하지않으면 아무일도 일어나지않습니다....",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=409136239&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,2,3,0,5,False
