case_id,title,summary,free_text,category,category_slug,duration,daily_hours,invest_amount,revenue_amount,has_main_job,failure_reasons,difficulties,keywords,failure_category,risk_level,source,link,postdate,case_status
survey_attachment_success_042,"스마트스토어, 쿠팡으로 100만 원 수익을 만든 사례","스마트스토어, 쿠팡으로 100만 원 수익을 만든 사례","온라인 판매·이커머스 부업을 1년 이상 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 10,000,000원 수준이었고, 수익은 월 평균 1,000,000원 정도였다. 진행 과정에서는 '부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성), 본업 확장 가능성 발견'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행, SNS · 마케팅, 차별화된 아이템, 시간 관리, 썸네일 · 디자인 개선, 초기 자본 투자, 후기 · 리뷰 확보 및 알고리즘 · 노출 영향 등을 꼽았다. 운영하면서는 고객 반응 빠르게 확인하기, 썸네일 · 디자인 퀄리티 높이기, 재구매 · 재방문 유도하기 및 플랫폼 알고리즘 분석하기에 특히 신경 썼고, 부업 이후의 변화로는 '부업으로 시작했지만 본업 스킬을 많이 쌓아서 재택부업 이상의 성과를 바라볼수 있다는 점'라고 답했다. 처음 시작하는 사람에게는 초반에 과감한 시간 투자와 추진력(실행력)부터 점검하고, '꾸준함과 실행력'라는 조언을 남겼다. 추가 메모로는 '자영업을 하면서 시간 쪼개기로 시작하였으며 꾸준하게 정보 습득하고 실행에 옮기면서 성과를 내는것이 중요 합니다'라고 적었다.",온라인 판매·이커머스,online-commerce,12,3,10000000,1000000,true,SUCCESS_STORY,고객 반응 빠르게 확인하기;썸네일 · 디자인 퀄리티 높이기;재구매 · 재방문 유도하기;플랫폼 알고리즘 분석하기,꾸준한 실행;SNS · 마케팅;차별화된 아이템;시간 관리;썸네일 · 디자인 개선;초기 자본 투자;후기 · 리뷰 확보;알고리즘 · 노출 영향;과감한 시간 투자와 추진력(실행력),SUCCESS_STORY,HIGH,survey_attachment,,2026-05-14,SUCCESS
survey_attachment_success_043,"전자책 판매, 강의 제작 (클래스을 운영하며 배운 점을 정리한 사례","전자책 판매, 강의 제작 (클래스을 운영하며 배운 점을 정리한 사례","디지털 상품·지식 판매 부업을 2개월 동안 이어가며 1시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 큰 수익으로 바로 이어지지는 않았지만 경험을 쌓는 계기가 됐다. 진행 과정에서는 '실제 수익 발생'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 운 · 타이밍 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기 및 썸네일 · 디자인 퀄리티 높이기에 특히 신경 썼고, 부업 이후의 변화로는 '나의 취미영역을 확장하게 되었다.'라고 답했다. 처음 시작하는 사람에게는 초반에 관련 업계에 대한 시장조사가 매우 중요하다.부터 점검하고, '큰 수익을 기대하고 시작하지는 말자'라는 조언을 남겼다. 추가 메모로는 '내가 생각했던 것보다 수입이 훨씬 적고, 수익 발생 자체가 힘들다'라고 적었다.",디지털 상품·지식 판매,digital-products,2,1,0,0,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;썸네일 · 디자인 퀄리티 높이기,운 · 타이밍;관련 업계에 대한 시장조사가 매우 중요하다.,SUCCESS_STORY,LOW,survey_attachment,,2026-05-13,SUCCESS
survey_attachment_success_044,"주식, 코인으로 200원 수익을 만든 사례","주식, 코인으로 200원 수익을 만든 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 500,000,000원 수준이었고, 수익은 월 평균 200원 정도였다. 진행 과정에서는 '실제 수익 발생'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 운 · 타이밍 및 초기 자본 투자 등을 꼽았다. 운영하면서는 가격 전략 조정하기, 멘탈 관리 · 번아웃 조절하기 및 꾸준히 테스트하고 수정하기에 특히 신경 썼고, 부업 이후의 변화로는 '눈 앞에 손실에 대해 겸연해짐'라고 답했다. 처음 시작하는 사람에게는 초반에 멘탈관리부터 점검하고, '적립식 투자'라는 조언을 남겼다. 추가 메모로는 '물가상승률대비 투자 없인 가만히 있어도 손실이라 시작'라고 적었다.",투자 · 재테크,investment,12,1,500000000,200,true,SUCCESS_STORY,가격 전략 조정하기;멘탈 관리 · 번아웃 조절하기;꾸준히 테스트하고 수정하기,운 · 타이밍;초기 자본 투자;멘탈관리,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-12,SUCCESS
survey_attachment_success_045,"유튜브, 블로그으로 5,000원 수익을 만든 사례","유튜브, 블로그으로 5,000원 수익을 만든 사례","콘텐츠 · SNS 부업을 1년 이상 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 5,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 꾸준히 테스트하고 수정하기에 특히 신경 썼고, 부업 이후의 변화로는 '소소하게 용돈느낌으로 벌기좋았어요'라고 답했다. 처음 시작하는 사람에게는 초반에 인내심 한번에 얻을수없어서부터 점검하고, '큰수익기대하지말고 소소하게 받는다는걸 알기'라는 조언을 남겼다. 추가 메모로는 '돈이부족해서 시작했는데 어느정도 벌수있어서 좋았다'라고 적었다.",콘텐츠 · SNS,content-sns,12,3,0,5000,true,SUCCESS_STORY,꾸준히 테스트하고 수정하기,꾸준한 실행;인내심 한번에 얻을수없어서,SUCCESS_STORY,LOW,survey_attachment,,2026-05-11,SUCCESS
survey_attachment_success_046,"스마트스토어, 쿠팡으로 30만 원 수익을 만든 사례","스마트스토어, 쿠팡으로 30만 원 수익을 만든 사례","온라인 판매·이커머스 부업을 6개월 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 100,000원 수준이었고, 수익은 월 평균 300,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 팔로워 · 조회수 증가'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 시장 조사 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기에 특히 신경 썼고, 부업 이후의 변화로는 '자신감이 생김'라고 답했다. 처음 시작하는 사람에게는 초반에 일단 시작하는 것부터 점검하고, '꾸준히만 하면 무조건 됨'라는 조언을 남겼다. 추가 메모로는 '블로그나 인스타등등 sns'라고 적었다.",온라인 판매·이커머스,online-commerce,6,2,100000,300000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기,꾸준한 실행;시장 조사;일단 시작하는 것,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-05-10,SUCCESS
survey_attachment_success_047,"배달 (배민, 쿠팡이츠 등)으로 290원 수익을 만든 사례","배달 (배민, 쿠팡이츠 등)으로 290원 수익을 만든 사례","플랫폼 노동 부업을 3개월 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 290원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시간 관리 및 후기 · 리뷰 확보 등을 꼽았다. 운영하면서는 재구매 · 재방문 유도하기, 초기 비용 최소화하기 및 커뮤니티 · 지인 활용하기에 특히 신경 썼고, 부업 이후의 변화로는 '부업을 통해서 본업 찾는데 도움이 됨'라고 답했다. 처음 시작하는 사람에게는 초반에 나에게 잘 맞는 부업인지 조사부터 점검하고, '부업이므로 큰 욕심을 내지 않는다'라는 조언을 남겼다. 추가 메모로는 '부업을 통해 작은 성취를 느껴서 좋다'라고 적었다.",플랫폼 노동,platform-labor,3,2,0,290,true,SUCCESS_STORY,재구매 · 재방문 유도하기;초기 비용 최소화하기;커뮤니티 · 지인 활용하기,시간 관리;후기 · 리뷰 확보;나에게 잘 맞는 부업인지 조사,SUCCESS_STORY,LOW,survey_attachment,,2026-05-09,SUCCESS
survey_attachment_success_048,"유튜브, 블로그으로 10만 원 수익을 만든 사례","유튜브, 블로그으로 10만 원 수익을 만든 사례","콘텐츠 · SNS 부업을 3개월 동안 이어가며 4시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 100,000원 정도였다. 진행 과정에서는 '부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성)'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 재구매 · 재방문 유도하기에 특히 신경 썼고, 부업 이후의 변화로는 '막연함이 사라졌다'라고 답했다. 처음 시작하는 사람에게는 초반에 정성스럽게 하는것부터 점검하고, '다 가능하다'라는 조언을 남겼다. 추가 메모로는 '주변지인들에게 적극적으로 도움을 받앙라'라고 적었다.",콘텐츠 · SNS,content-sns,3,4,0,100000,true,SUCCESS_STORY,재구매 · 재방문 유도하기,꾸준한 실행;정성스럽게 하는것,SUCCESS_STORY,LOW,survey_attachment,,2026-05-08,SUCCESS
survey_attachment_success_049,"스마트스토어, 쿠팡으로 30만 원 수익을 만든 사례","스마트스토어, 쿠팡으로 30만 원 수익을 만든 사례","온라인 판매·이커머스 부업을 4개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 500,000원 수준이었고, 수익은 월 평균 300,000원 정도였다. 진행 과정에서는 '첫 수익 발생 이후 유지'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 SNS · 마케팅 등을 꼽았다. 운영하면서는 SNS 노출 늘리기에 특히 신경 썼고, 부업 이후의 변화로는 '없어요'라고 답했다. 처음 시작하는 사람에게는 초반에 몰러요부터 점검하고, '음'라는 조언을 남겼다. 추가 메모로는 '좋아요'라고 적었다.",온라인 판매·이커머스,online-commerce,4,3,500000,300000,true,SUCCESS_STORY,SNS 노출 늘리기,SNS · 마케팅;몰러요,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-05-07,SUCCESS
survey_attachment_success_050,"유튜브, 블로그으로 60만 원 수익을 만든 사례","유튜브, 블로그으로 60만 원 수익을 만든 사례","콘텐츠 · SNS 부업을 8개월 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 300,000원 수준이었고, 수익은 월 평균 600,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 첫 수익 발생 이후 유지'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 SNS · 마케팅 및 플랫폼 선택 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기 및 SNS 노출 늘리기에 특히 신경 썼고, 부업 이후의 변화로는 '슈퍼 가서 괴자 하는 사는데 가격 안 보고 사게 됐다'라고 답했다. 처음 시작하는 사람에게는 초반에 고객들의 니즈파악부터 점검하고, '투자금을 아끼지 마라'라는 조언을 남겼다. 추가 메모로는 '인스타에 부업으로 성공한 사람들이 올린 거 보고 투자금이 얼마 안 되길래 없는셈 치고 해봤다'라고 적었다.",콘텐츠 · SNS,content-sns,8,1,300000,600000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;SNS 노출 늘리기,SNS · 마케팅;플랫폼 선택;고객들의 니즈파악,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-05-06,SUCCESS
survey_attachment_success_051,"주식, 코인으로 5,000원 수익을 만든 사례","주식, 코인으로 5,000원 수익을 만든 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 1,000원 수준이었고, 수익은 월 평균 5,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행, 차별화된 아이템 및 확실한 보상 등을 꼽았다. 운영하면서는 작업 시간 효율적으로 관리하기 및 플랫폼 알고리즘 분석하기에 특히 신경 썼고, 부업 이후의 변화로는 '작게라도 꾸준히 하면 성과가 난다는 걸 알게 되어서 성취감을 느꼈다'라고 답했다. 처음 시작하는 사람에게는 초반에 확실한 정보를 얻는 것부터 점검하고, '너무 큰 투지를 처음부터 하지 말아주세요'라는 조언을 남겼다. 추가 메모로는 '재택부업을 할 게 없을까 검색하다가 설문조사, 보상형 광고, 복권, 주식등을 모두 접하고 모든 분야에 조금씩 투자를 시작하였다, 어려움의 경우 투자를 하였으나 손실이 발생하고 광고를 시청하여도 제대로 된 보상을 못 얻는 점, 그리고 그걸 빠르게 잊고 다음 투자전략을 계획 한 것이 어려움을 극복했다고 볼 수 있다'라고 적었다.",투자 · 재테크,investment,12,3,1000,5000,true,SUCCESS_STORY,작업 시간 효율적으로 관리하기;플랫폼 알고리즘 분석하기,꾸준한 실행;차별화된 아이템;확실한 보상;확실한 정보를 얻는 것,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-05,SUCCESS
survey_attachment_success_052,"배달 (배민, 쿠팡이츠 등)에서 부업 가능성을 확인한 사례","배달 (배민, 쿠팡이츠 등)에서 부업 가능성을 확인한 사례","플랫폼 노동 부업을 3개월 동안 이어가며 6시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 큰 수익으로 바로 이어지지는 않았지만 경험을 쌓는 계기가 됐다. 진행 과정에서는 '새로운 커리어 가능성 발견, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시간 관리 및 멘토링 · 강의 참고 등을 꼽았다. 운영하면서는 고객 반응 빠르게 확인하기, SNS 노출 늘리기 및 작업 시간 효율적으로 관리하기에 특히 신경 썼고, 부업 이후의 변화로는 '부업도 주업만큼 중요'라고 답했다. 처음 시작하는 사람에게는 초반에 관련 정보 얻기부터 점검하고, '화이팅'라는 조언을 남겼다. 추가 메모로는 '주업 수입이 부족할 때 잠시나마 했는데 인생의 좋은 경험이었다'라고 적었다.",플랫폼 노동,platform-labor,3,6,0,0,true,SUCCESS_STORY,고객 반응 빠르게 확인하기;SNS 노출 늘리기;작업 시간 효율적으로 관리하기,시간 관리;멘토링 · 강의 참고;관련 정보 얻기,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-04,SUCCESS
survey_attachment_success_053,"스마트스토어, 쿠팡으로 50만 원 수익을 만든 사례","스마트스토어, 쿠팡으로 50만 원 수익을 만든 사례","온라인 판매·이커머스 부업을 1개월 미만 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 50,000원 수준이었고, 수익은 월 평균 500,000원 정도였다. 진행 과정에서는 '실제 수익 발생'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기에 특히 신경 썼고, 부업 이후의 변화로는 '경제적 자유'라고 답했다. 처음 시작하는 사람에게는 초반에 시장 조사부터 점검하고, '시간을 조율하는 것'라는 조언을 남겼다. 추가 메모로는 '식품 값이라도 벌려고 시작했는데, 어느 정도 도움을 받았어요.'라고 적었다.",온라인 판매·이커머스,online-commerce,1,1,50000,500000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기,꾸준한 실행;시장 조사,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-05-03,SUCCESS
survey_attachment_success_054,"전자책 판매, 강의 제작 (클래스으로 200만 원 수익을 만든 사례","전자책 판매, 강의 제작 (클래스으로 200만 원 수익을 만든 사례","디지털 상품·지식 판매 부업을 1개월 동안 이어가며 4시간 정도를 꾸준히 투입했다. 초기 투자금은 100,000원 수준이었고, 수익은 월 평균 2,000,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 첫 수익 발생 이후 유지'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시장 조사 등을 꼽았다. 운영하면서는 고객 반응 빠르게 확인하기에 특히 신경 썼고, 부업 이후의 변화로는 '일단 해보자'라고 답했다. 처음 시작하는 사람에게는 초반에 시장조사를 철저히 할것부터 점검하고, '일단 용기를 가져라'라는 조언을 남겼다. 추가 메모로는 '생각보다 재밌다'라고 적었다.",디지털 상품·지식 판매,digital-products,1,4,100000,2000000,true,SUCCESS_STORY,고객 반응 빠르게 확인하기,시장 조사;시장조사를 철저히 할것,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-05-02,SUCCESS
survey_attachment_success_055,"주식, 코인으로 5만 원 수익을 만든 사례","주식, 코인으로 5만 원 수익을 만든 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 5,000,000원 수준이었고, 수익은 월 평균 50,000원 정도였다. 진행 과정에서는 '첫 수익 발생 이후 유지, 부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성)'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시간 관리 등을 꼽았다. 운영하면서는 멘탈 관리 · 번아웃 조절하기에 특히 신경 썼고, 부업 이후의 변화로는 '미래에 대한 확신을 얻음'라고 답했다. 처음 시작하는 사람에게는 초반에 시장에 대해 객관적으로 평가하고 나의 성향을 파악해야함부터 점검하고, '근시안적으로 결과를 평가하지 말고 롱텀한 뷰로 보기'라는 조언을 남겼다. 추가 메모로는 '처음 시작할 때는 잘 모르는게 정상입니다. 일단 시작하고 배우는게 훨씬 빠릅니다'라고 적었다.",투자 · 재테크,investment,12,1,5000000,50000,true,SUCCESS_STORY,멘탈 관리 · 번아웃 조절하기,시간 관리;시장에 대해 객관적으로 평가하고 나의 성향을 파악해야함,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-01,SUCCESS
survey_attachment_success_056,"유튜브, 블로그으로 10만 원 수익을 만든 사례","유튜브, 블로그으로 10만 원 수익을 만든 사례","콘텐츠 · SNS 부업을 1년 이상 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 100,000원 정도였다. 진행 과정에서는 '부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성), 자신감 · 경험 확보'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기에 특히 신경 썼고, 부업 이후의 변화로는 '취미 생활을 즐기는데에 있어 비용 절약'라고 답했다. 처음 시작하는 사람에게는 초반에 꾸준히 시간을 쏟는 것부터 점검하고, '온라인으로 하는 부업은 사기가 많아서 돈이 쉽게 벌리는것에 대한 경계가 필요함'라는 조언을 남겼다. 추가 메모로는 '취미로 블로그를 시작했다가 게시글 하나가 핫토픽에 올라가게 되었고 이후 방문자수 상승함. 포스팅에 자신감을 얻으며 꾸준히 발행하자 글의 퀄리티도 올라감. 직접적인 금전 수입은 많지 않으나, 협찬 등으로 생활비 절약 효과 보고 있음.'라고 적었다.",콘텐츠 · SNS,content-sns,12,1,0,100000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기,꾸준한 실행;꾸준히 시간을 쏟는 것,SUCCESS_STORY,LOW,survey_attachment,,2026-04-30,SUCCESS
survey_attachment_success_057,"스마트스토어, 쿠팡으로 50만 원 수익을 만든 사례","스마트스토어, 쿠팡으로 50만 원 수익을 만든 사례","온라인 판매·이커머스 부업을 10개월 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 5원 수준이었고, 수익은 월 평균 500,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 자신감 · 경험 확보'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행, 시간 관리 및 후기 · 리뷰 확보 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기 및 작업 시간 효율적으로 관리하기에 특히 신경 썼고, 부업 이후의 변화로는 '전문성갖춤'라고 답했다. 처음 시작하는 사람에게는 초반에 차별화부터 점검하고, '다양성'라는 조언을 남겼다. 추가 메모로는 '다변화빌요'라고 적었다.",온라인 판매·이커머스,online-commerce,10,2,5,500000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;작업 시간 효율적으로 관리하기,꾸준한 실행;시간 관리;후기 · 리뷰 확보;차별화,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-04-29,SUCCESS
survey_attachment_success_058,"유튜브, 블로그으로 3만 원 수익을 만든 사례","유튜브, 블로그으로 3만 원 수익을 만든 사례","콘텐츠 · SNS 부업을 6개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 30,000원 정도였다. 진행 과정에서는 '팔로워 · 조회수 증가'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기 및 리뷰 · 후기 관리하기에 특히 신경 썼고, 부업 이후의 변화로는 '쉬운건아무것도없다'라고 답했다. 처음 시작하는 사람에게는 초반에 시작하는 마음부터 점검하고, '오래걸린다 길게봐라'라는 조언을 남겼다. 추가 메모로는 '심심해서 하는거면 모를까 돈을 위해 한다면 급하게 생각하지 말기'라고 적었다.",콘텐츠 · SNS,content-sns,6,3,0,30000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;리뷰 · 후기 관리하기,꾸준한 실행;시작하는 마음,SUCCESS_STORY,LOW,survey_attachment,,2026-04-28,SUCCESS
survey_attachment_success_059,"디자인, 영상 편집으로 100만 원 수익을 만든 사례","디자인, 영상 편집으로 100만 원 수익을 만든 사례","재능 판매·프리랜서 부업을 1년 이상 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 1,000,000원 수준이었고, 수익은 월 평균 1,000,000원 정도였다. 진행 과정에서는 '본업 확장 가능성 발견, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행, 차별화된 아이템, 운 · 타이밍 및 관련 경험 · 실무 능력 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기, 타겟 고객층 명확하게 설정하기, 작업 시간 효율적으로 관리하기 및 멘탈 관리 · 번아웃 조절하기에 특히 신경 썼고, 부업 이후의 변화로는 '샘물처럼 작지만 꾸준히'라고 답했다. 처음 시작하는 사람에게는 초반에 실력부터 점검하고, '실력'라는 조언을 남겼다. 추가 메모로는 '지인들 도움으로 꾸준히'라고 적었다.",재능 판매·프리랜서,talent-freelance,12,2,1000000,1000000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;타겟 고객층 명확하게 설정하기;작업 시간 효율적으로 관리하기;멘탈 관리 · 번아웃 조절하기,꾸준한 실행;차별화된 아이템;운 · 타이밍;관련 경험 · 실무 능력;실력,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-04-27,SUCCESS
survey_attachment_success_060,"공방, 핸드메이드으로 80원 수익을 만든 사례","공방, 핸드메이드으로 80원 수익을 만든 사례","오프라인 부업 부업을 3개월 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 80원 정도였다. 진행 과정에서는 '자신감 · 경험 확보, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 시간 관리 등을 꼽았다. 운영하면서는 작업 시간 효율적으로 관리하기 및 멘탈 관리 · 번아웃 조절하기에 특히 신경 썼고, 부업 이후의 변화로는 '조금이지만 성과를 낼수 있었다'라고 답했다. 처음 시작하는 사람에게는 초반에 마음가짐이 중요한것 같았다부터 점검하고, '조급한 마음 먹지 말고 멀리보시는게 좋아요'라는 조언을 남겼다. 추가 메모로는 '현제 수입으로는 생활이 빠듯해서 용돈벌이를 시작해 볼까해서 시작하게 되었습니다 처음에 자금이면 도움받을때도 없어서 힘들었는데 길게 보고 조금씩조금씩 조급한 마음 먹지말고 멀리보자 하는 식으로 마음 먹고 시작한게 도움이 많이 되었던것 같습니다'라고 적었다.",오프라인 부업,offline-sidejob,3,2,0,80,true,SUCCESS_STORY,작업 시간 효율적으로 관리하기;멘탈 관리 · 번아웃 조절하기,꾸준한 실행;시간 관리;마음가짐이 중요한것 같았다,SUCCESS_STORY,LOW,survey_attachment,,2026-04-26,SUCCESS
survey_attachment_success_061,"유튜브, 블로그을 운영하며 배운 점을 정리한 사례","유튜브, 블로그을 운영하며 배운 점을 정리한 사례","콘텐츠 · SNS 부업을 1년 이상 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 큰 수익으로 바로 이어지지는 않았지만 경험을 쌓는 계기가 됐다. 진행 과정에서는 '실제 문의나 협업 제안 경험, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기에 특히 신경 썼고, 부업 이후의 변화로는 '돈이 꼭 벌리지 않더라도 당장 어떤 식으로 바꾸어나가면 돈이 될지 터득함, 새로운 취미가 생긴 것 같아 삶이 풍부해짐'라고 답했다. 처음 시작하는 사람에게는 초반에 내가 좋아하는 분야의 일을 하는것부터 점검하고, '부업해서 성공하면 모든사람들 다 부업했음 본업부터하세요'라는 조언을 남겼다. 추가 메모로는 '글쓰기를 좋아했어요 내 생각 적고 남이 읽어주는게 좋았어요. 학교를 졸업하고 나니 딱히 글 쓸 일이 없었는데 사람들이 취미 블로그를 하는 것을 보고 블로그를 시작해봤습니다.'라고 적었다.",콘텐츠 · SNS,content-sns,12,1,0,0,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기,꾸준한 실행;내가 좋아하는 분야의 일을 하는것,SUCCESS_STORY,LOW,survey_attachment,,2026-04-25,SUCCESS
survey_attachment_success_062,"주식, 코인으로 70만 원 수익을 만든 사례","주식, 코인으로 70만 원 수익을 만든 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 5시간 정도를 꾸준히 투입했다. 초기 투자금은 30,000,000원 수준이었고, 수익은 월 평균 700,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 가격 전략, 커뮤니티 활용, 후기 · 리뷰 확보 및 관련 경험 · 실무 능력 등을 꼽았다. 운영하면서는 리뷰 · 후기 관리하기, 시장 · 경쟁 사례 분석하기, 가격 전략 조정하기, 커뮤니티 · 지인 활용하기 및 꾸준히 테스트하고 수정하기에 특히 신경 썼고, 부업 이후의 변화로는 '경험 자신감'라고 답했다. 처음 시작하는 사람에게는 초반에 경험쌓고 신중히부터 점검하고, '자신감 쌓일때까지 경험쌓기'라는 조언을 남겼다. 추가 메모로는 '마이너스 나와도 다른 종목 골고루 수익분배한다'라고 적었다.",투자 · 재테크,investment,12,5,30000000,700000,true,SUCCESS_STORY,리뷰 · 후기 관리하기;시장 · 경쟁 사례 분석하기;가격 전략 조정하기;커뮤니티 · 지인 활용하기;꾸준히 테스트하고 수정하기,가격 전략;커뮤니티 활용;후기 · 리뷰 확보;관련 경험 · 실무 능력;경험쌓고 신중히,SUCCESS_STORY,HIGH,survey_attachment,,2026-04-24,SUCCESS
